respondent_id,scenario_id,primary_root_cause,secondary_root_cause,confidence_text,decision,primary_corrective_action,secondary_corrective_action,expected_effectiveness_text,urgency_text,confidence_1to5,expected_effectiveness,urgency_1to5,ScenarioID,coolant_flag,speed_drill_rpm,speed_ream_rpm,feed_mm_rev,tool_used_hr,tool_life_hr,pilot_hole_diam_mm,runout_mm,tool_overhang_mm,tool_wear_fraction
80,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
81,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
82,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
83,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
84,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
85,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
86,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
87,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
88,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
89,9,A8: Excessive tool overhang.,A6: Improper pilot hole (diameter/condition).,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C7: Reduce tool overhang,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
90,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
91,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
92,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
93,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
94,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
95,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
96,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
97,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
98,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
99,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
100,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
101,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
102,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
103,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
104,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
105,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
106,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
107,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
108,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
109,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
110,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
111,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
112,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
113,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
114,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
115,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
116,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
117,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
118,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
119,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
120,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
121,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
122,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
123,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
124,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
125,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
126,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
127,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
128,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
129,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
130,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
131,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
132,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
133,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
134,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
135,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
136,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
137,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
138,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
139,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
140,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
141,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
142,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
143,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
144,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
145,9,A5: Coolant not used.,A8: Excessive tool overhang.,4- High,D3: Hold/further investigation,C5: Modify pilot hole size or drilling process,C7: Reduce tool overhang,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
146,9,A6: Improper pilot hole (diameter/condition).,A8: Excessive tool overhang.,3- Medium,D3: Hold/further investigation,C5: Modify pilot hole size or drilling process,C6: Correct runout/ alignment/ work holding,3: 70-90%,4: High urgency,3.0,3.0,4.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
147,9,A4: Inappropriate feed rate.,A4: Inappropriate feed rate.,4- High,D2: Scarp,C2: Adjust feed speed,C7: Reduce tool overhang,4: More than 90%,3: Medium urgency,4.0,4.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
148,9,A5: Coolant not used.,A7: Runout/ alignment/ work holding issue.,4- High,D3: Hold/further investigation,C5: Modify pilot hole size or drilling process,C6: Correct runout/ alignment/ work holding,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
149,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
150,9,A6: Improper pilot hole (diameter/condition).,A6: Improper pilot hole (diameter/condition).,4- High,D3: Hold/further investigation,C5: Modify pilot hole size or drilling process,C7: Reduce tool overhang,2: 50-70%,2: Low urgency,4.0,2.0,2.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
151,9,A5: Coolant not used.,A7: Runout/ alignment/ work holding issue.,5- Very High,D3: Hold/further investigation,C4: Use coolant,"C8: Improve chip evacuation method (e.g., intermittent withdrawal/ pecking)",3: 70-90%,3: Medium urgency,5.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
152,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
153,9,A3: Inappropriate spindle speed.,A4: Inappropriate feed rate.,4- High,D1: Rework,C2: Adjust feed speed,C3: Adjust feed rate,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
154,9,A6: Improper pilot hole (diameter/condition).,A8: Excessive tool overhang.,5- Very High,D4: Accept as-is,C5: Modify pilot hole size or drilling process,C7: Reduce tool overhang,3: 70-90%,5: Very high urgency,5.0,3.0,5.0,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
155,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
156,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
157,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
158,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
159,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
160,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
161,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
162,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
163,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
164,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
165,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
166,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
167,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
168,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
169,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
170,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
171,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
172,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
173,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
174,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
175,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
176,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
177,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
178,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
179,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
180,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
181,9,,,,,,,,,,,,S09,1,1000,700,0.2,10,1000,9.9,0.03,20,0.01
1,10,A6: Improper pilot hole (diameter/condition).,A8: Excessive tool overhang.,4- High,D3: Hold/further investigation,C3: Adjust feed rate,C6: Correct runout/ alignment/ work holding,4: More than 90%,3: Medium urgency,4.0,4.0,3.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
2,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
3,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,3: 70-90%,4: High urgency,4.0,3.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
4,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
5,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
6,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
7,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
8,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
9,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
10,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
11,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
12,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
13,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
14,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
15,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
16,10,A6: Improper pilot hole (diameter/condition).,A5: Coolant not used.,4- High,D3: Hold/further investigation,C4: Use coolant,C7: Reduce tool overhang,4: More than 90%,3: Medium urgency,4.0,4.0,3.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
17,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
18,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
19,10,A1: Tool wear/ tool condition.,A5: Coolant not used.,4- High,D1: Rework,C1: Replace or regrind reamer,C4: Use coolant,4: More than 90%,4: High urgency,4.0,4.0,4.0,S10,0,600,200,0.1,900,1000,9.9,0.03,40,0.9
